condition,subjID,phase,trial,trial_type,target,correct_order,correct,wrong,strategy,strategy_coded,lang1,lang1_rating,lang2,lang2_rating,lang3,lang3_rating,lang4,lang4_rating,response,accuracy,catch_accuracy
syllables,H5VYZ83U,test,10,post-pre,me-je,1,me-je-ro,ro-me-je,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,11,post-diff,ta-ke,1,ta-ke-jo,tho-ya-no,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,12,ident-diff,ro-ji,1,ro-ji,thu-bo-yo,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,13,post-pre,ta-re,1,ta-re-mo,mo-ta-re,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,14,post-pre,re-ri,2,re-ri-ko,ko-re-ri,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,15,post-pre,jo-yi,2,jo-yi-re,re-jo-yi,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,16,post-pre,ro-je,2,ro-je-ta,ta-ro-je,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,17,post-pre,to-no,1,to-no-thu,thu-to-no,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,18,post-pre,ya-ko,1,ya-ko-ke,ke-ya-ko,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,19,post-pre,bu-ji,1,bu-ji-no,no-bu-ji,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,20,post-pre,tha-wa,2,tha-wa-we,we-tha-wa,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,21,post-pre,ju-ne,1,ju-ne-ta,ta-ju-ne,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,22,post-pre,tho-no,1,tho-no-bu,bu-tho-no,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,23,post-pre,bu-ti,2,bu-ti-mo,mo-bu-ti,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,24,post-pre,no-ye,1,no-ye-yu,yu-no-ye,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,25,ident-diff,ja-ju,2,ja-ju,yu-thu-ya,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,26,post-diff,to-jo,2,to-jo-tha,jo-bo-ya,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,27,ident-post,no-yi,1,no-yi,no-yi-tha,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,28,post-diff,ta-yo,2,ta-yo-ju,ke-na-ra,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,29,ident-post,tho-te,1,tho-te,tho-te-no,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,30,ident-diff,thi-yi,2,thi-yi,ko-ne-tha,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,31,pre-diff,yo-thi,2,ra-yo-thi,tha-ne-ke,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,32,post-pre,te-je,1,te-je-bo,bo-te-je,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,33,post-pre,bu-we,2,bu-we-ye,ye-bu-we,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,34,ident-pre,ra-yo,2,ra-yo,ya-ra-yo,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,35,ident-pre,bu-mo,2,bu-mo,tha-bu-mo,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,36,post-pre,wa-te,2,wa-te-ye,ye-wa-te,no,no_strategy,English,10,1,10,1,5,1,3,2,1,1
syllables,H5VYZ83U,test,37,post-pre,mo-yi,1,mo-yi-te,te-mo-yi,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,38,post-pre,ta-ra,1,ta-ra-te,te-ta-ra,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,H5VYZ83U,test,39,ident-pre,re-ji,1,re-ji,yi-re-ji,no,no_strategy,English,10,1,10,1,5,1,3,1,1,1
syllables,HKDM2ZH4,test,0,post-pre,jo-je,2,jo-je-mo,mo-jo-je,I usually chose the sound that sounded the same and had the same number of syllables,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
syllables,HKDM2ZH4,test,1,post-pre,ju-ke,2,ju-ke-ro,ro-ju-ke,I usually chose the sound that sounded the same and had the same number of syllables,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,1
