Subject,Procedure,Version,Contrast,Item,Condition,WordL,WordR,Words.ACC,Words.RT
14,TrialProc,A2,H,11,Unrelated,HIPS,WASTE,1,6549
14,TrialProc,B1,F,78,Related,LIFE,DEATH,1,4495
14,TrialProc,A2,F,51,Related,MARS,PLANET,1,3966
14,TrialProc,B2,PB,13,Unrelated,HOLE,BIT,1,3763
14,TrialProc,A1,F,14,Related,HELP,ASSIST,1,1771
14,TrialProc,B2,F,101,Unrelated,KIND,BOOKS,1,2794
14,TrialProc,A2,LR,6,Control,TORN,DIP,1,6426
14,TrialProc,A1,F,11,Related,FIRE,FLAME,0,36058
14,TrialProc,A2,F,45,Related,LET,ALLOW,1,1712
14,TrialProc,A2,LR,17,Unrelated,WATER,LANE,1,4046
14,TrialProc,B2,F,96,Unrelated,MAGIC,LAST,1,2979
14,TrialProc,B1,F,66,Related,COAT,JACKET,1,6138
14,TrialProc,B2,PB,8,Unrelated,MONEY,BAY,1,2985
14,TrialProc,B2,F,99,Unrelated,SPACE,WIFE,1,4939
14,TrialProc,A2,F,33,Related,CARROT,VEGETABLE,1,2141
14,TrialProc,A2,PB,9,Control,GROWL,MARK,1,6217
14,TrialProc,B1,F,62,Related,ATTACK,DEFEND,1,2849
14,TrialProc,B1,F,61,Related,AIR,BREATHE,1,1848
14,TrialProc,B1,PB,10,Control,MAN,FRYING,1,4789
14,TrialProc,B2,F,100,Unrelated,WHITE,FORK,1,2515
14,TrialProc,A2,F,32,Related,BRANCH,TREE,1,5324
14,TrialProc,B2,LR,13,Control,EGG,DAY,1,1411
14,TrialProc,B2,F,119,Unrelated,TYPE,BLOW,1,3733
14,TrialProc,B1,F,89,Related,THICK,THIN,1,2286
14,TrialProc,B2,LR,19,Unrelated,PASSION,RUST,0,8408
15,PracticeProc,Prac,P,17,Unrelated,SWIM,TIDY,1,2642
15,PracticeProc,Prac,P,7,Related,BOX,CUBE,1,1350
15,PracticeProc,Prac,P,6,Related,EAGLE,HAWK,1,1544
15,PracticeProc,Prac,P,2,Related,HIGH,LOW,1,1076
15,PracticeProc,Prac,P,12,Unrelated,CRAWL,RING,1,2535
15,PracticeProc,Prac,P,14,Unrelated,MORNING,HOLD,1,1737
15,PracticeProc,Prac,P,10,Related,SEED,GROW,1,2367
15,PracticeProc,Prac,P,8,Related,TRIAL,JURY,1,1183
15,PracticeProc,Prac,P,16,Unrelated,STEP,POEM,1,1662
15,PracticeProc,Prac,P,11,Unrelated,WORK,OAK,1,1423
15,PracticeProc,Prac,P,20,Unrelated,GOAL,CART,0,2097
15,PracticeProc,Prac,P,3,Related,PASS,FAIL,1,1077
15,PracticeProc,Prac,P,15,Unrelated,CLIMB,POLICE,1,1501
15,PracticeProc,Prac,P,18,Unrelated,LAZY,SPOON,1,1478
15,PracticeProc,Prac,P,19,Unrelated,WAKE,WING,1,1691
15,PracticeProc,Prac,P,1,Related,ROOF,CEILING,1,1498
15,PracticeProc,Prac,P,4,Related,BROTHER,SISTER,1,978
15,PracticeProc,Prac,P,13,Unrelated,FLUTE,TAKE,1,1459
15,PracticeProc,Prac,P,9,Related,LAKE,STREAM,1,2627
15,PracticeProc,Prac,P,5,Related,WARN,DANGER,0,1197
15,TrialProc,A2,F,43,Related,ODOUR,SMELL,1,1502
15,TrialProc,A1,F,10,Related,FINGER,THUMB,1,1223
15,TrialProc,B2,LR,4,Control,DARK,TIGHT,1,1317
15,TrialProc,A1,F,15,Related,KING,PRINCE,1,985
15,TrialProc,A2,F,54,Related,TABLE,CHAIR,1,884
15,TrialProc,B2,H,16,Unrelated,MONTH,WEAK,1,1583
15,TrialProc,A1,F,3,Related,BRIDE,GROOM,0,1215
15,TrialProc,A1,F,28,Related,SWEET,BITTER,1,1445
15,TrialProc,B2,H,8,Control,SHIP,SALT,0,1432
15,TrialProc,A1,F,9,Related,FAST,SLOW,1,1172
15,TrialProc,B1,F,88,Unrelated,TEA,TRICK,1,1173
15,TrialProc,A1,H,5,Unrelated,SON,MOON,1,1083
15,TrialProc,A1,F,29,Related,WANT,DESIRE,1,1392
15,TrialProc,A2,F,31,Related,BLIND,DEAF,1,1324
15,TrialProc,A2,PB,4,Unrelated,WAITER,PILL,1,1948
15,TrialProc,B2,F,105,Related,"NAVY",ARMY,1,1319
15,TrialProc,A2,F,57,Related,VILLAGE,TOWN,1,1431
15,TrialProc,B1,H,3,Unrelated,MEET,BEEF,0,1196
15,TrialProc,A1,F,17,Related,LOUD,QUIET,1,1103
15,TrialProc,A2,F,50,Related,SALMON,FISH,1,1134
15,TrialProc,A2,H,10,Control,CAKE,PENCE,1,1253
15,TrialProc,A2,F,39,Related,HOT,COLD,1,886
15,TrialProc,B2,F,91,Unrelated,QUIT,HEAT,1,1573
15,TrialProc,A1,LR,18,Unrelated,CLOUD,PEOPLE,0,1304
15,TrialProc,B1,F,77,Unrelated,LAUGH,ANY,1,938
15,TrialProc,B2,F,102,Related,MIDDLE,CENTRE,1,1132
15,TrialProc,A2,LR,19,Control,IRON,DUST,1,1119
15,TrialProc,A2,F,38,Related,NURSE,DOCTOR,1,981
15,TrialProc,B1,F,70,Unrelated,FLOAT,SING,1,1646
15,TrialProc,A1,H,11,Control,TASTE,HIPS,1,1334
15,TrialProc,B1,F,75,Related,HOUSE,HOME,1,1374
15,TrialProc,A2,F,41,Related,MONKEY,APE,1,1340
15,TrialProc,A1,PB,16,Control,JET,GAMBLE,1,1662
15,TrialProc,B2,F,96,Unrelated,MAGIC,LAST,1,1301
15,TrialProc,B2,F,119,Related,WIND,BLOW,1,964
15,TrialProc,B2,PB,3,Control,NEEDLE,WIN,1,1726
15,TrialProc,B2,F,120,Unrelated,SHUT,GLOBE,1,1783
15,TrialProc,A2,F,32,Related,TREE,LEAF,1,1345
15,TrialProc,A2,H,17,Control,COAL,MIRROR,1,1191
15,TrialProc,A1,F,11,Related,FIRE,FLAME,1,1039
15,TrialProc,A2,F,42,Related,ACTOR,FILM,1,1126
15,TrialProc,A2,PB,11,Control,JAMES,FOND,1,1449
15,TrialProc,A1,F,4,Related,BUS,LORRY,1,1704
15,TrialProc,A1,F,12,Related,HAMMER,TOOL,1,1257
15,TrialProc,B1,PB,6,Control,FEAR,FRUIT,1,1364
15,TrialProc,A2,F,60,Related,WINTER,SUMMER,1,988
15,TrialProc,B1,F,87,Related,SIGN,SYMBOL,0,1297
15,TrialProc,B1,LR,6,Control,DIP,MOUTH,1,1636
15,TrialProc,A2,F,36,Related,LEG,ARM,1,858
15,TrialProc,B1,F,79,Unrelated,LION,MILK,1,1336
15,TrialProc,A1,LR,13,Control,DAY,BEAM,1,1157
15,TrialProc,A1,F,8,Related,EAT,FOOD,1,838
15,TrialProc,B2,F,95,Unrelated,WISE,DIRT,1,1151
15,TrialProc,A1,H,19,Unrelated,BUY,HELLO,1,1060
15,TrialProc,A2,F,37,Related,BRONZE,SILVER,1,1372
15,TrialProc,B1,F,66,Related,COAT,JACKET,1,1221
15,TrialProc,B2,H,2,Unrelated,PRISON,SELL,0,1757
15,TrialProc,B1,F,84,Unrelated,READ,FIND,0,2200
15,TrialProc,B2,F,99,Related,HUSBAND,WIFE,1,1165
15,TrialProc,B1,LR,17,Unrelated,RAIN,ALLEY,1,1538
15,TrialProc,B2,F,108,Related,PAST,FUTURE,1,1577
15,TrialProc,A2,F,33,Related,CARROT,VEGETABLE,1,1127
15,TrialProc,A2,LR,12,Unrelated,CLOTH,LAG,0,2166
15,TrialProc,A1,F,14,Related,HELP,ASSIST,1,983
15,TrialProc,A2,F,47,Related,PICK,CHOOSE,1,1189
15,TrialProc,A1,PB,18,Unrelated,PAT,BALL,1,1142
15,TrialProc,B1,F,62,Related,ATTACK,DEFEND,1,1172
15,TrialProc,B1,F,63,Unrelated,BLUE,ESTATE,1,1402
15,TrialProc,B2,LR,2,Control,EARLY,MATE,1,1793
15,TrialProc,B2,F,92,Related,CHESS,GAME,1,1529
15,TrialProc,A2,F,34,Related,TONGUE,TEETH,1,1134
15,TrialProc,A1,LR,3,Control,SAW,COOKED,1,1671
15,TrialProc,B2,F,110,Related,RUSH,HURRY,1,1322
15,TrialProc,B2,F,100,Unrelated,WHITE,FORK,1,1523
15,TrialProc,B2,F,103,Related,MOTHER,FATHER,1,934
15,TrialProc,A1,F,5,Related,CLOTHES,DRESS,1,1184
15,TrialProc,A1,H,15,Control,STEEP,THIEF,1,1701
15,TrialProc,B2,F,107,Related,PACKAGE,PARCEL,1,1440
15,TrialProc,A1,F,16,Related,KITTEN,CAT,1,1086
15,TrialProc,B2,F,98,Unrelated,WAVE,WEAPON,1,1922
15,TrialProc,B1,F,72,Related,HATE,LOVE,1,1095
15,TrialProc,A1,PB,13,Control,WIT,PART,1,1091
15,TrialProc,B1,F,82,Related,PHONE,CALL,1,1107
15,TrialProc,B1,F,64,Related,CHANCE,LUCK,0,1168
15,TrialProc,A2,H,12,Unrelated,GARDEN,FLOUR,1,3720
15,TrialProc,B1,F,69,Unrelated,CUP,WORSE,1,3151
15,TrialProc,B2,F,111,Unrelated,ALSO,DREAM,1,2100
15,TrialProc,B2,PB,5,Unrelated,PORK,BIG,1,1099
15,TrialProc,B1,F,78,Unrelated,LIFE,HAT,1,1957
15,TrialProc,B2,F,113,Unrelated,NEXT,ROUGH,1,945
15,TrialProc,B1,PB,9,Control,MARK,CAR,1,1622
15,TrialProc,B1,F,85,Related,RUG,CARPET,1,1042
15,TrialProc,A2,F,52,Related,SICK,ILL,1,888
15,TrialProc,A2,PB,1,Unrelated,ROSES,PUNCH,1,1655
15,TrialProc,B2,F,97,Related,FOOTBALL,SPORT,1,1116
15,TrialProc,A1,F,25,Related,RUN,JOG,1,992
15,TrialProc,B1,H,18,Unrelated,SITE,VISION,1,1098
15,TrialProc,A1,F,18,Related,"NATION",COUNTRY,1,1227
15,TrialProc,B1,F,81,Unrelated,OWE,PIGEON,1,2813
15,TrialProc,B2,PB,12,Unrelated,COIN,BOUND,1,1186
15,TrialProc,A1,F,27,Related,START,END,1,910
15,TrialProc,A2,F,40,Related,LEAVE,EXIT,1,1030
15,TrialProc,B1,LR,9,Control,POT,MANY,1,1166
15,TrialProc,B2,F,106,Related,NEAR,FAR,1,1850
15,TrialProc,B1,F,76,Unrelated,INJURE,ART,1,1469
15,TrialProc,B2,PB,19,Control,PAPER,MAD,1,1564
15,TrialProc,A1,F,24,Related,RICH,WEALTHY,1,2384
15,TrialProc,A1,F,30,Related,WET,DRY,0,1507
15,TrialProc,A1,PB,14,Unrelated,PEAK,BIRD,1,1941
15,TrialProc,B1,F,89,Related,THICK,THIN,1,1177
15,TrialProc,A1,F,19,Related,OLD,YOUNG,1,1151
15,TrialProc,A2,LR,20,Unrelated,STREET,LOAD,0,1504
15,TrialProc,A1,F,7,Related,DRUG,ADDICT,1,1422
15,TrialProc,A2,F,58,Related,WASH,CLEAN,1,1023
15,TrialProc,B1,H,13,Control,MAZE,SERVANT,1,3187
15,TrialProc,A2,F,44,Related,PARENT,CHILD,1,2179
15,TrialProc,A2,F,35,Related,NORTH,WEST,1,991
15,TrialProc,B1,PB,15,Control,DULL,MOVE,0,2073
15,TrialProc,B2,F,94,Unrelated,DOLL,TEST,1,1855
15,TrialProc,A1,F,1,Related,ADD,MULTIPLY,1,2237
15,TrialProc,A1,LR,1,Unrelated,COLLECT,FALSE,0,1152
15,TrialProc,A2,F,56,Related,VAST,HUGE,1,2858
15,TrialProc,B1,F,86,Unrelated,SCISSORS,WAIT,1,2058
15,TrialProc,B2,H,7,Control,POST,MALL,0,857
15,TrialProc,A2,F,45,Related,LET,ALLOW,1,1125
15,TrialProc,A2,F,46,Related,PIANO,INSTRUMENT,1,1336
15,TrialProc,B1,F,68,Unrelated,CRY,GRASS,1,2137
15,TrialProc,B1,F,80,Related,OFFICE,DESK,1,1122
15,TrialProc,A2,LR,11,Unrelated,SHELF,LACK,0,1088
15,TrialProc,B2,F,118,Related,WEATHER,CLIMATE,1,1059
15,TrialProc,A1,F,26,Related,SCHOOL,COLLEGE,1,962
15,TrialProc,A2,H,9,Unrelated,DOG,TALE,0,1108
15,TrialProc,A1,F,2,Related,BRAIN,THINK,1,1137
15,TrialProc,A1,F,6,Related,COMB,HAIR,1,1483
15,TrialProc,B2,PB,17,Unrelated,ROUTE,BATH,1,1894
15,TrialProc,B2,F,116,Unrelated,DOOR,SPEAK,1,1507
15,TrialProc,A2,F,55,Related,PRETTY,BEAUTIFUL,1,1767
15,TrialProc,B2,LR,15,Unrelated,SHORT,WRONG,1,2107
15,TrialProc,A2,F,49,Related,BOWL,DISH,1,1644
15,TrialProc,B1,F,67,Unrelated,COUGH,WALL,1,1844
15,TrialProc,A2,F,48,Related,SHEET,BLANKET,1,1914
15,TrialProc,B1,F,73,Unrelated,HOLIDAY,OTHER,1,2060
15,TrialProc,B1,LR,7,Unrelated,RED,FOLLOWED,1,1538
15,TrialProc,B2,F,117,Related,TODAY,TOMORROW,1,1127
15,TrialProc,B2,F,115,Unrelated,UNDER,LEARN,1,1749
15,TrialProc,A2,PB,8,Unrelated,COAST,PAY,1,2169
15,TrialProc,B1,F,61,Related,AIR,BREATHE,1,1720
15,TrialProc,B2,F,93,Unrelated,DROP,AWARD,0,1913
15,TrialProc,B1,LR,5,Unrelated,ROCK,KEY,0,1833
15,TrialProc,A2,F,51,Related,MARS,PLANET,1,2417
15,TrialProc,B1,F,74,Related,HOUR,MINUTE,1,1035
15,TrialProc,A1,H,1,Control,BRAVE,GLASS,1,2201
15,TrialProc,B1,F,65,Related,CLOCK,TIME,1,903
15,TrialProc,B2,F,114,Unrelated,ROOM,PAUSE,0,1506
15,TrialProc,B2,H,20,Control,LISTEN,HIRE,1,2342
15,TrialProc,A1,F,22,Related,PLANE,PILOT,1,2486
15,TrialProc,B2,F,101,Unrelated,KIND,BOOKS,1,3192
15,TrialProc,A2,H,6,Control,TOES,HELL,1,1829
15,TrialProc,A1,F,20,Related,OVEN,KITCHEN,1,1170
15,TrialProc,A1,F,23,Related,RAZOR,SHARP,1,1425
15,TrialProc,A2,PB,10,Unrelated,FORBID,PAN,1,2064
15,TrialProc,A1,F,21,Related,PICTURE,IMAGE,1,1245
15,TrialProc,B2,F,112,Related,SMOKE,CIGARETTE,1,972
15,TrialProc,B1,H,4,Unrelated,SEE,OCEAN,0,1341
15,TrialProc,B1,F,90,Related,UP,DOWN,1,2620
15,TrialProc,B2,F,109,Related,PRICE,COST,1,1063
15,TrialProc,B2,LR,14,Control,VOTE,EJECT,1,1763
15,TrialProc,B1,F,83,Related,QUESTION,ANSWER,1,1187
15,TrialProc,A2,F,53,Related,SLEET,SNOW,0,2498
15,TrialProc,B1,PB,2,Control,DUMP,PETROL,1,1890
15,TrialProc,A2,F,59,Related,WIDE,"NARROW",1,1356
15,TrialProc,B2,F,104,Unrelated,TRY,RAT,1,1525
15,TrialProc,B1,PB,7,Unrelated,BEACH,APRICOT,1,1728
15,TrialProc,A1,F,13,Related,HAPPY,SAD,1,1216
15,TrialProc,B1,F,71,Unrelated,FOOL,INTO,1,1284
15,TrialProc,A1,PB,20,Control,DEER,DRINK,1,1815
15,TrialProc,A1,F,23,Related,RAZOR,SHAVE,1,1371
15,TrialProc,B1,F,64,Unrelated,CHANCE,SOUTH,1,1657
15,TrialProc,A2,LR,19,Unrelated,IRON,LUST,0,2218
15,TrialProc,B2,F,93,Related,PRIZE,AWARD,1,1025
15,TrialProc,A2,F,51,Related,SATURN,PLANET,1,1515
15,TrialProc,B1,PB,6,Unrelated,BEAR,FRUIT,1,1736
15,TrialProc,A1,F,22,Related,PLANE,FLIGHT,1,1795
15,TrialProc,B1,F,80,Unrelated,OFFICE,FOREST,1,1203
15,TrialProc,B1,LR,5,Control,SOCK,KEY,1,2537
15,TrialProc,A2,F,39,Related,ICE,COLD,1,1015
15,TrialProc,B1,F,87,Unrelated,SIGN,HEAD,0,2097
15,TrialProc,B2,H,16,Control,MONTH,WEAR,1,2244
15,TrialProc,B1,F,72,Unrelated,HATE,METRE,1,2084
15,TrialProc,A2,F,57,Related,CITY,TOWN,1,1203
15,TrialProc,A2,PB,1,Control,ROSES,LUNCH,1,2085
15,TrialProc,B1,F,83,Unrelated,QUESTION,GREEN,1,1644
15,TrialProc,A2,F,49,Related,PLATE,DISH,1,1833
15,TrialProc,A2,H,12,Control,GARDEN,FLOOR,1,1656
15,TrialProc,A1,F,12,Related,HAMMER,"NAIL",0,1977
